#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
|A/cattle/South_Dakota/24-010354-002/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.010114, -0.000924
|A/cattle/Texas/24-010513-003/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-008749-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-009367-013/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Texas/24-009308-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-19, 2024.214480874317, 0.010114, -0.000752
|A/cattle/Idaho/24-009491-006/2024|H5N1|NA||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.010114, -0.000833
|A/cattle/Texas/24-008660-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-008749-008/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Idaho/24-009491-007/2024|H5N1|NA||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.010114, -0.000833
|A/cattle/South_Dakota/24-010354-012/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.010114, -0.000924
|A/cattle/Texas/24-009367-014/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Kansas/24-009497-014/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cat/Texas/24-008850-002/2024|H5N1|NA||B3.13|domestic-mammal|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
EPI3158720|A/dairy_cattle/Texas/24-008749-005-original/2024|H5N1|NA|2.3.4.4b|B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-009308-002/2024|H5N1|NA|||cattle|Texas|2024-03-19, 2024.214480874317, 0.010114, -0.000752
|A/cattle/Texas/24-008749-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-008749-005/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Idaho/24-009491-001/2024|H5N1|NA||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.010114, -0.000833
EPI3158752|A/dairy_cattle/Texas/24-008749-007-original/2024|H5N1|NA|2.3.4.4b|B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-009367-009/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Idaho/24-009491-005/2024|H5N1|NA||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.010114, -0.000833
|A/cattle/Texas/24-009308-008/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-19, 2024.214480874317, 0.010114, -0.000752
|A/cattle/Texas/24-008749-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Texas/24-010513-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cat/Texas/24-008850-001/2024|H5N1|NA||B3.13|domestic-mammal|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/Idaho/24-009491-002/2024|H5N1|NA||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.010114, -0.000833
|A/cattle/Texas/24-009028-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/South_Dakota/24-010354-011/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.010114, -0.000924
|A/cattle/South_Dakota/24-010354-008/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.010114, -0.000924
|A/cattle/Kansas/24-009497-011/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Texas/24-009308-006/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-19, 2024.214480874317, 0.010114, -0.000752
|A/cattle/Texas/24-009775-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-10, 2024.1898907103825, 0.010114, -0.000660
|A/cattle/Idaho/24-009491-003/2024|H5N1|NA||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.010114, -0.000833
|A/blackbird/Texas/24-008354-001/2024|H5N1|NA||B3.13|wild-bird|Texas|2024-03-16, 2024.2062841530055, 0.010114, -0.000721
|A/cattle/Texas/24-009367-010/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Kansas/24-009497-008/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010114, -0.000813
|A/cattle/Texas/24-008749-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cattle/South_Dakota/24-010354-005/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.010114, -0.000924
EPI3158689|A/dairy_cattle/Texas/24-008749-003-original/2024|H5N1|NA|2.3.4.4b||cattle|Texas|2024-03-20, 2024.217213114754, 0.010114, -0.000762
|A/cat/Texas/24-009311-004/2024|H5N1|NA||B3.13|domestic-mammal|Texas|2024-03-16, 2024.2062841530055, 0.010114, -0.000721
|A/cattle/Kansas/24-009497-005/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.011489, 0.000562
|A/cattle/Kansas/24-009497-006/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010802, -0.000125
|A/cattle/Kansas/24-009497-004/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010802, -0.000125
|A/cattle/Kansas/24-009497-012/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.010802, -0.000125
|A/cattle/North_Carolina/24-010327-003/2024|H5N1|NA||B3.13|cattle|North_Carolina|2024-04-04, 2024.2581967213114, 0.011492, 0.000463
|A/cattle/North_Carolina/24-010327-002/2024|H5N1|NA||B3.13|cattle|North_Carolina|2024-04-04, 2024.2581967213114, 0.011492, 0.000463
|A/cattle/North_Carolina/24-010327-005/2024|H5N1|NA||B3.13|cattle|North_Carolina|2024-04-04, 2024.2581967213114, 0.011492, 0.000463
|A/cattle/Texas/24-008660-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010802, -0.000075
EPI3158736|A/dairy_cattle/Texas/24-008749-006-original/2024|H5N1|NA|2.3.4.4b||cattle|Texas|2024-03-20, 2024.217213114754, 0.010802, -0.000075
|A/cattle/Texas/24-008749-006/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010802, -0.000075
|A/chicken/Texas/24-007264-001/2024|H5N1|NA||B3.13|poultry|Texas|2024-03-07, 2024.181693989071, 0.012180, 0.001436
|A/chicken/Texas/24-007264-003/2024|H5N1|NA||B3.13|poultry|Texas|2024-03-07, 2024.181693989071, 0.010802, 0.000057
|A/cattle/Texas/24-010513-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.010802, -0.000075
|A/cattle/Texas/24-009367-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.012869, 0.001942
|A/cattle/Texas/24-009367-011/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.011492, 0.000565
|A/cattle/Texas/24-009367-012/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.011492, 0.000565
|A/cattle/Texas/24-009367-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.011492, 0.000565
|A/cattle/Texas/24-009367-016/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.011492, 0.000565
|A/cattle/Texas/24-009367-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.012179, 0.001252
|A/cattle/Texas/24-009367-023/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.012179, 0.001252
|A/cattle/Texas/24-009367-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.012179, 0.001252
|A/cattle/Texas/24-009367-018/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.012179, 0.001252
NODE_0000002, 2021.290927, 0.000000, 0.0
96.9/99, 2021.917226, 0.002328, 0.0
84.5/63, 2022.102191, 0.003015, 0.0
84.6/62, 2022.287138, 0.003703, 0.0
NODE_0000001, 2021.413809, 0.000457, 0.0
77.2/77, 2021.598676, 0.001144, 0.0
98.1/100, 2022.548954, 0.004676, 0.0
0/22, 2021.784142, 0.001833, 0.0
92.8/62, 2021.969068, 0.002520, 0.0
78.5/81, 2021.969010, 0.002520, 0.0
86.7/87, 2022.339304, 0.003897, 0.0
83.8/44, 2021.969010, 0.002520, 0.0
77.9/39, 2021.969046, 0.002520, 0.0
77/59, 2022.153950, 0.003208, 0.0
76.9/75, 2022.338817, 0.003895, 0.0
75.5/58, 2022.339800, 0.003898, 0.0
90.2/90, 2022.710212, 0.005275, 0.0
98.7/100, 2022.902348, 0.005989, 0.0
75.7/61, 2023.087238, 0.006676, 0.0
85.9/68, 2023.272122, 0.007364, 0.0
84.7/63, 2023.272068, 0.007363, 0.0
0/3, 2021.969010, 0.002520, 0.0
59.5/67, 2022.153899, 0.003207, 0.0
54/64, 2022.153899, 0.003207, 0.0
78.1/50, 2022.155470, 0.003213, 0.0
83.6/78, 2022.154341, 0.003209, 0.0
84/80, 2022.155472, 0.003213, 0.0
75.8/51, 2022.153877, 0.003207, 0.0
79.7/71, 2022.154820, 0.003211, 0.0
NODE_0000000, 2022.153840, 0.003207, 0.0
84.4/63, 2022.153894, 0.003207, 0.0
85.9/79, 2022.153840, 0.003207, 0.0
86.5/66, 2022.153840, 0.003207, 0.0
78.1/65, 2022.153840, 0.003207, 0.0
95.6/89, 2022.525454, 0.004588, 0.0
86.1/66, 2022.153840, 0.003207, 0.0
79.1/51, 2022.153877, 0.003207, 0.0
90.6/95, 2022.710575, 0.005276, 0.0
85.7/67, 2022.153894, 0.003207, 0.0
95.7/97, 2022.525532, 0.004589, 0.0
76.9/71, 2022.153894, 0.003207, 0.0
89.8/91, 2022.527288, 0.004595, 0.0
83.6/68, 2022.153899, 0.003207, 0.0
91.5/89, 2022.524211, 0.004584, 0.0
90.3/54, 2022.153877, 0.003207, 0.0
84.2/64, 2022.338744, 0.003894, 0.0
86/67, 2022.153894, 0.003207, 0.0
99.4/100, 2023.460662, 0.008064, 0.0
89.7/88, 2023.831297, 0.009442, 0.0
83.5/50, 2022.153899, 0.003207, 0.0
78.6/59, 2022.338792, 0.003895, 0.0
84.6/67, 2022.338792, 0.003895, 0.0
87/62, 2022.523669, 0.004582, 0.0
91.1/90, 2022.157433, 0.003221, 0.0
77/77, 2022.527967, 0.004598, 0.0
95.2/95, 2022.714242, 0.005290, 0.0
83.2/63, 2022.342395, 0.003908, 0.0
85.4/63, 2022.527299, 0.004595, 0.0
96.4/95, 2022.713841, 0.005289, 0.0
75/92, 2022.898749, 0.005976, 0.0
98.3/99, 2023.829316, 0.009435, 0.0
83.4/61, 2024.014201, 0.010122, 0.0
92.4/97, 2023.455370, 0.008045, 0.0
74.9/75, 2023.640291, 0.008732, 0.0
79.3/67, 2022.343974, 0.003914, 0.0
76.9/66, 2022.528885, 0.004601, 0.0
94.2/98, 2023.272257, 0.007364, 0.0
88.6/99, 2023.642678, 0.008741, 0.0
72.8/47, 2023.457263, 0.008052, 0.0
76.1/40, 2023.642215, 0.008739, 0.0
84.7/64, 2023.642274, 0.008739, 0.0
75.7/90, 2023.642215, 0.008739, 0.0
85.7/32, 2023.642252, 0.008739, 0.0
92.2/87, 2023.827767, 0.009429, 0.0
97.7/97, 2024.206956, 0.010838, 0.0
84.5/90, 2024.391879, 0.011525, 0.0
76.9/49, 2023.643196, 0.008743, 0.0
77.2/81, 2023.828200, 0.009430, 0.0
95.4/95, 2024.014029, 0.010121, 0.0
94.6/100, 2024.570860, 0.012191, 0.0
98.8/100, 2024.387681, 0.011510, 0.0
84/33, 2023.642274, 0.008739, 0.0
90.4/97, 2024.012861, 0.010117, 0.0
0/5, 2023.642215, 0.008739, 0.0
77.1/81, 2023.827130, 0.009426, 0.0
40.3/27, 2023.827189, 0.009427, 0.0
93.2/91, 2024.012167, 0.010114, 0.0
94.2/94, 2024.388565, 0.011513, 0.0
96.7/98, 2024.200439, 0.010814, 0.0
86.4/50, 2023.642274, 0.008739, 0.0
83.7/58, 2023.827289, 0.009427, 0.0
84.3/58, 2023.827230, 0.009427, 0.0
84.9/52, 2024.012204, 0.010114, 0.0
86.9/90, 2024.012204, 0.010114, 0.0
85.8/68, 2024.012209, 0.010114, 0.0
84.9/71, 2024.197133, 0.010802, 0.0
86.5/92, 2024.382021, 0.011489, 0.0
90.6/72, 2024.012651, 0.010116, 0.0
84.3/90, 2024.197569, 0.010803, 0.0
91.6/45, 2024.012204, 0.010114, 0.0
83.4/69, 2024.197119, 0.010802, 0.0
86.4/93, 2024.197178, 0.010802, 0.0
NODE_0000346, 2024.382752, 0.011492, 0.0
87.9/91, 2024.197156, 0.010802, 0.0
85.8/64, 2024.197156, 0.010802, 0.0
92/88, 2024.382786, 0.011492, 0.0
91.4/92, 2024.567756, 0.012179, 0.0
